Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss,Lambda1,Lambda2,Max Iter,Gamma,Batch Size,Plotting,Log,Polynomial,Data Split Y,Data Split X,Threshold
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_data_curated.npy,0.3755748219400539,0.7867442544797791,0.7649577533465902,0.782084942135891,0.4753392798062546,0.4630257672666908,1.0,1.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_data_curated.npy,0.4210734168488684,0.6678924396931403,0.8472301585487569,0.7897292090977968,0.3411378031748307,0.434083573809386,1.0,1.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_data_curated.npy,0.4260524259040428,0.5734027723576867,0.8818846045423724,0.8142681971117808,0.2873239688078456,0.3896928491302565,1.0,1.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_data_curated.npy,0.4225781845565715,0.6644361776787057,0.8502281852605273,0.7896447597403479,0.3382066786391192,0.4332601287402733,1.0,1.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_data_curated.npy,0.410108593495274,0.5026679104082187,0.8970537816278484,0.8377256055439061,0.2607411654112881,0.3515807372551938,1.0,1.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4269841540446412,0.5747751271836945,0.8817969874974286,0.8146385221207041,0.2867321697573988,0.3886959758634778,1.0,1.0,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_data_curated.npy,0.3754473699248206,0.7878205966012809,0.7651253685630043,0.7832492433757933,0.4778931923945899,0.4622463802873659,1.0,1.0,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_data_curated.npy,0.4214421004722812,0.66978067943664,0.8469330224832956,0.7909343581632428,0.344381246110973,0.4331303569303399,1.0,1.0,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4278322713385856,0.5804409422211424,0.8797817954637228,0.8148160693026204,0.291060121810989,0.3897739105389013,1.0,1.0,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_data_curated.npy,0.4233047464478239,0.6685013599898536,0.8479768081491471,0.7902761681786746,0.3433065363824145,0.4335756795114313,1.0,1.0,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_data_curated.npy,0.4133992197989083,0.5115096087362695,0.8940786115364983,0.8370972829731862,0.2681335820910496,0.3536853145044163,1.0,1.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4263221242483516,0.5836367146284472,0.8772256634134076,0.8142654338270172,0.297955271928983,0.3922561475712231,1.0,1.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_data_curated.npy,0.373909525463926,0.7857401532517024,0.7635939749948571,0.7811763932993564,0.4814534758710327,0.4648075382307819,1.0,1.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_data_curated.npy,0.417573986391164,0.6733925405375754,0.8403388874920954,0.7896447161894057,0.3596091370198211,0.4357698708762843,1.0,1.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4280680833570962,0.5929319568016495,0.8733971794930401,0.8146852874971823,0.3015023089974274,0.3913135968759147,1.0,1.0,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[1.0, 1.0, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_data_curated.npy,0.4198526678317935,0.6732153845344095,0.8436911918203774,0.7910828858048197,0.3521434517798936,0.4344445591873326,1.0,1.0,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_data_curated.npy,0.4121605734549345,0.5005332181221146,0.8976975764363481,0.837609883576348,0.2602570756663073,0.3513508394251607,1.0,0.1,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_data_curated.npy,0.426265508318053,0.5767255147962748,0.8818274629913221,0.8152869633198604,0.2859418234603765,0.3884431834282258,1.0,0.1,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_data_curated.npy,0.3756628329360745,0.7866979961593801,0.7656548802694033,0.7823061004248434,0.4740839135021821,0.4622782855265328,1.0,0.1,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_data_curated.npy,0.4207468640223679,0.6686672414762921,0.8467501695199348,0.7899036029152025,0.3404238987955548,0.4333623591063549,1.0,0.1,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_data_curated.npy,0.4262446729687634,0.5768125119260569,0.8809779585990416,0.8148278557560703,0.286797851970828,0.3888745192612154,1.0,0.1,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_data_curated.npy,0.4224193326327476,0.6655787231989126,0.849713911301075,0.7900034423144958,0.3374450821659109,0.4325462098658326,1.0,0.1,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_data_curated.npy,0.413117491544481,0.5088703591878779,0.895541435243385,0.8379847161187568,0.2617458790530387,0.35055336412417,1.0,0.1,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4278726736766542,0.5824189608573288,0.8799608389903469,0.8157408534183231,0.2874960455070223,0.3873933781813573,1.0,0.1,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_data_curated.npy,0.3742660314725076,0.7879982779476057,0.7636587354193809,0.783454139563085,0.4805345336495634,0.4612338017356335,1.0,0.1,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_data_curated.npy,0.4201056655813285,0.6743883199226207,0.8425178853054787,0.7907815892560673,0.3507174664201991,0.432388421893243,1.0,0.1,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4279198006658983,0.5812817635072062,0.8793056158716371,0.8148166279132036,0.2893698772174971,0.38846810492945,1.0,0.1,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_data_curated.npy,0.4217098545192932,0.6700773088353426,0.847580626728532,0.7911182456009785,0.3408224408541043,0.4321487138173225,1.0,0.1,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_data_curated.npy,0.4137791112582889,0.5144302427057125,0.8937738565975635,0.8376463567960992,0.2679639851917619,0.3527802090171919,1.0,0.1,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4266340250878641,0.5812932001220735,0.8791799044593267,0.8149499479810479,0.2912467328162576,0.3890608905436757,1.0,0.1,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_data_curated.npy,0.3739776510099502,0.7868701801297702,0.7641501527584132,0.7826702526147797,0.4813622089298821,0.4614184236867752,1.0,0.1,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_data_curated.npy,0.4167806277947772,0.6764237257001962,0.8391465337935133,0.7903376181925256,0.3587276880318355,0.4344862521704198,1.0,0.1,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4272008199010967,0.5893236328453022,0.87556855843295,0.8154288087314828,0.3038317274270304,0.3921402593781747,1.0,0.1,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.1, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_data_curated.npy,0.4200151967789869,0.6710823930856685,0.8452492514456812,0.7905607089344678,0.3464753111177001,0.4326489398176787,1.0,0.1,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_data_curated.npy,0.4129185877636613,0.5039935838782624,0.896939498525748,0.8377674019850779,0.2607875771518028,0.3511764114684171,1.0,0.0,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_data_curated.npy,0.4264125634760143,0.5771296985473912,0.8817550836933251,0.815378411363486,0.2859031597476922,0.3883716441451838,1.0,0.0,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_data_curated.npy,0.3757350625993522,0.7868144927561511,0.7656891652000334,0.7824515325445285,0.473991483443875,0.4622205581751366,1.0,0.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_data_curated.npy,0.4200630934706796,0.6691482670563017,0.8461597068257487,0.7900274372211733,0.3406477334447007,0.4329657938925202,1.0,0.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_data_curated.npy,0.4264960726563935,0.5774592461978213,0.880936054794938,0.814984593779582,0.2867728042616194,0.3888105302913092,1.0,0.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_data_curated.npy,0.4219905654011739,0.6659901295000282,0.8495234394642409,0.7901829523160272,0.3373929525732307,0.4324887654615894,1.0,0.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_data_curated.npy,0.4131268492982221,0.5079765415300698,0.8959566638476835,0.8380610669673733,0.2613950964706639,0.3503945244548374,1.0,0.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4278553990751244,0.5833348653995619,0.8789780043122825,0.8153991173026581,0.2889455041312401,0.3879363786065168,1.0,0.0,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_data_curated.npy,0.3747693490074719,0.7881517363723621,0.7640358696563126,0.7838084718037228,0.4803422678062223,0.4610363154029709,1.0,0.0,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_data_curated.npy,0.4208115271967692,0.6737106342553063,0.8438969014041584,0.7912777745169285,0.3485855633891375,0.4327898811861537,1.0,0.0,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4270490656346303,0.584403829887479,0.8778542204749606,0.8148938593807245,0.2930175660815022,0.3884175523816635,1.0,0.0,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_data_curated.npy,0.420856188290452,0.6736397551162782,0.8447425963597022,0.7915827183128945,0.3458137190841599,0.4314621010968681,1.0,0.0,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_data_curated.npy,0.4159082794229548,0.5196852443226557,0.8922538913396264,0.8371873290470733,0.271319787500998,0.353587213673294,1.0,0.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4263427400979837,0.5802871754978206,0.8790313364265959,0.8147552143344391,0.2949744582286159,0.390439736096998,1.0,0.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_data_curated.npy,0.3750828403030888,0.7878964578549231,0.7646720455913388,0.7836418676390732,0.4807459838162682,0.4615696244746077,1.0,0.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_data_curated.npy,0.4176283631720873,0.6754631434428747,0.8419274226112927,0.7918226607491987,0.3550376123627951,0.4330561208147652,1.0,0.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4258409517301724,0.5805599914596608,0.8785665851447204,0.8142635931306751,0.2959470498268239,0.3909943148825168,1.0,0.0,1000,0.05,1028,False,False,5,3,2,0.5
Logistic Regression with both regularization,"[1.0, 0.0, 1000, 0.05, 1028, False, False, 5, (2, 3), 0.5]",train_data_curated.npy,0.4190682567296788,0.6754979290834923,0.842296937974751,0.7918468787783924,0.3547887472651029,0.4327843213485966,1.0,0.0,1000,0.05,1028,False,False,5,2,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (4, 2), 0.5]",train_data_curated.npy,0.3992527526979739,0.480465761315304,0.8996784835394239,0.8360453869318222,0.2627000485687376,0.3551262525502669,0.1,5.0,1000,0.05,1028,False,False,1,4,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (3, 3), 0.5]",train_data_curated.npy,0.4228457090687453,0.561151713145347,0.8852445277441277,0.813122583522838,0.2885501923687437,0.3924454486978981,0.1,5.0,1000,0.05,1028,False,False,1,3,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (1, 2), 0.5]",train_data_curated.npy,0.3712688043780323,0.7873842756462356,0.7589883659802061,0.781415308719978,0.4836131856813244,0.4660346149068281,0.1,5.0,1000,0.05,1028,False,False,1,1,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (2, 2), 0.5]",train_data_curated.npy,0.4216394026383014,0.6640096223857085,0.848906310712898,0.7887313392867754,0.3441115069551818,0.4373146440714481,0.1,5.0,1000,0.05,1028,False,False,1,2,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (3, 2), 0.5]",train_data_curated.npy,0.4228871358102647,0.5623045402273369,0.884855965196986,0.8130902830712445,0.2891137706743472,0.3928860286627832,0.1,5.0,1000,0.05,1028,False,False,1,3,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 1, (2, 3), 0.5]",train_data_curated.npy,0.4232325803448493,0.6603435062340692,0.8516529146000472,0.7884906086644659,0.3415827940200318,0.4365141508224097,0.1,5.0,1000,0.05,1028,False,False,1,2,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (4, 2), 0.5]",train_data_curated.npy,0.4023931461540377,0.4874156174546131,0.8988251697104066,0.8365596254989002,0.2625487997010912,0.3545708895535171,0.1,5.0,1000,0.05,1028,False,False,3,4,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (3, 3), 0.5]",train_data_curated.npy,0.4240806382613367,0.5615167390695882,0.8855492826830624,0.813258744448869,0.2883739868643558,0.3922997987960168,0.1,5.0,1000,0.05,1028,False,False,3,3,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (1, 2), 0.5]",train_data_curated.npy,0.3723763401644611,0.7874170453678356,0.7606073765932969,0.7818246124403508,0.4829035126390036,0.4670925353713957,0.1,5.0,1000,0.05,1028,False,False,3,1,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (2, 2), 0.5]",train_data_curated.npy,0.4217895076196303,0.6658328231418527,0.8494548696029804,0.7904978532751127,0.3474771667771478,0.436689521099544,0.1,5.0,1000,0.05,1028,False,False,3,2,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (3, 2), 0.5]",train_data_curated.npy,0.4231324223597354,0.5677998810343201,0.8826807768203393,0.8131367252774737,0.2906096624986311,0.3931900240882151,0.1,5.0,1000,0.05,1028,False,False,3,3,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 3, (2, 3), 0.5]",train_data_curated.npy,0.4237815607213695,0.6627443109010778,0.8512910181100622,0.7891896199920702,0.3449154666932079,0.4372390598257549,0.1,5.0,1000,0.05,1028,False,False,3,2,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 5, (4, 2), 0.5]",train_data_curated.npy,0.3927618775645515,0.4670612278804942,0.9020708098100616,0.8355974149269622,0.2625937224378581,0.3569328461705544,0.1,5.0,1000,0.05,1028,False,False,5,4,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 5, (3, 3), 0.5]",train_data_curated.npy,0.4206400812280573,0.5550304095021895,0.8871187706185762,0.8128540334550179,0.2897668834676102,0.394030758339467,0.1,5.0,1000,0.05,1028,False,False,5,3,3,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 5, (1, 2), 0.5]",train_data_curated.npy,0.371999982932899,0.7867934240267923,0.7596016852948123,0.7811484758813375,0.4856845000639372,0.4660792741076274,0.1,5.0,1000,0.05,1028,False,False,5,1,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 5, (2, 2), 0.5]",train_data_curated.npy,0.4190923577266385,0.67063561048541,0.8443806998697173,0.7904387002931057,0.3542772387531294,0.4376681427505273,0.1,5.0,1000,0.05,1028,False,False,5,2,2,0.5
Logistic Regression with both regularization,"[0.1, 5.0, 1000, 0.05, 1028, False, False, 5, (3, 2), 0.5]",train_data_curated.npy,0.4251936574357883,0.5679684573215573,0.8824864955467685,0.8129091468671489,0.2944106303189326,0.3939371304349322,0.1,5.0,1000,0.05,1028,False,False,5,3,2,0.5
